area_type,area,age_0_4_male,age_5_9_male,age_10_14_male,age_15_19_male,age_20_24_male,age_25_29_male,age_30_34_male,age_35_39_male,age_40_44_male,age_45_49_male,age_50_54_male,age_55_59_male,age_60_64_male,age_65_69_male,age_70_74_male,age_75_79_male,age_80_84_male,age_85_above_male,age_0_4_female,age_5_9_female,age_10_14_female,age_15_19_female,age_20_24_female,age_25_29_female,age_30_34_female,age_35_39_female,age_40_44_female,age_45_49_female,age_50_54_female,age_55_59_female,age_60_64_female,age_65_69_female,age_70_74_female,age_75_79_female,age_80_84_female,age_85_above_female,sex_male,sex_female,agegroup_child,agegroup_working,agegroup_elderly,ethnicity_bumi,ethnicity_chinese,ethnicity_indian,ethnicity_other,religion_muslim,religion_christian,religion_buddhist,religion_hindu,religion_other,religion_atheist,nationality_local,nationality_foreign,marital_never_married,marital_married,marital_widowed,marital_divorced,housing_owned,housing_rented,housing_quarters,labour_working,labour_unemployed,labour_out
district,Muar,9486,13188,13493,14775,15948,19804,19265,16548,11840,9482,6993,7480,5576,4142,2700,1297,866,413,10310,12636,12878,13277,11945,11131,10499,10658,9332,8328,7145,7574,5665,4315,2687,1377,1074,649,55.0537525097212,44.9462474902788,22.87054921595039,70.92821561999644,6.201235164053168,62.081963012001886,35.74581073192956,1.940517376386338,0.2317088796822278,62.276984268178005,1.631954151523623,32.08694436678781,3.226103641954914,0.4911429079726535,0.2868706635829923,89.25585178031362,10.74414821968638,40.27631318789956,54.47999736373822,4.342417452052989,0.9012719963092336,,,,,,
district,Pontian,5520,7620,7423,7010,6553,8820,9139,8760,7171,4878,4345,5598,3436,2820,1981,1103,723,347,5584,7322,6768,6441,5194,6791,6295,5923,4875,4544,4667,5145,3259,2712,2069,1165,832,485,53.80110548240806,46.198894517591945,23.215707543359603,68.56991195374975,8.214380502890641,72.05078039541701,26.63282973815968,0.8544657869898676,0.4619240794334397,72.22331206222088,1.09278897748647,23.980198248306586,1.9190159129461453,0.6496728556756943,0.1350119433642206,92.30605015059024,7.693949849409755,34.541355078726845,58.51264514674382,5.636015181691781,1.3099845928375482,,,,,,
district,Segamat,5128,6882,8126,8784,9013,9051,8631,8213,6369,6256,5194,6471,5140,4285,2911,1426,928,392,5292,6893,7632,8733,9347,6259,6089,6255,5594,5689,5488,6286,5380,4143,2530,1315,1073,564,52.18393826923271,47.81606173076728,20.202566721614872,69.90321699820997,9.89421628017516,57.32614804347709,33.91986933231607,8.441282821390386,0.3126998028164474,57.33255124847039,1.061376806464336,31.5551015867558,8.498599326463124,0.5375147905057595,1.0148562413406017,94.11363153689788,5.886368463102112,37.17819491197707,56.26113361607171,5.138104384980633,1.4225670869705789,,,,,,
district,Kulai,9963,12819,12807,15132,17811,21871,23285,16669,14054,9234,7072,6225,3897,3019,2017,1007,593,259,9680,11698,11787,13754,15751,17506,13805,12229,13371,8532,6543,5684,3930,3264,2055,1029,717,428,53.94100705014007,46.05899294985994,20.86635083172229,74.76699332619113,4.366655842086574,55.02392852967952,33.744009011721616,10.706732932103904,0.5253295264949576,55.12827127409354,2.956324336792141,27.86337963623341,11.509361238493826,1.141133303186372,1.4015302112007089,85.6757421160132,14.324257883986805,46.17104591983493,49.76355484645447,2.775593797581471,1.2898054361291262,,,,,,
district,Tangkak,4178,6455,7501,9649,7119,7201,7240,6206,5429,4941,4299,4774,3675,2709,1809,1002,716,328,4544,6133,6906,9169,6018,6025,5187,4906,5075,4821,4321,4661,3456,2608,1889,1105,799,595,52.145317499648215,47.85468250035179,21.852076182784845,69.85175804073442,8.296165776480736,66.54715159317671,27.543611200514967,5.401995494045703,0.5072417122626327,66.5547051373823,1.2009862403563192,25.143010969782623,5.644574148511157,1.1520413095216244,0.304682194445974,95.0449375646226,4.955062435377396,39.34320972187422,53.55017539463793,5.431752693560512,1.6748621899273366,,,,,,
district,Baling,4651,7318,7966,7293,6430,5012,5885,5576,4787,4094,3408,3722,2567,2000,1180,642,386,185,4239,7214,7388,6731,6004,4071,4362,5619,4496,3999,3645,3761,2733,2231,1341,804,588,315,51.24822108340402,48.75177891659598,27.18394873916,66.03548719530576,6.780564065534237,92.12868878266596,3.018290064974096,3.232246615336177,1.6207745370237856,91.13661378406232,0.2825235027305932,4.244161998836256,3.249370806839452,0.1682522100628842,0.9190776974685052,97.97045771611646,2.0295422838835413,35.019159329569725,57.82119909127251,6.222638234806603,0.9370033443511666,,,,,,
district,Bandar Baharu,1226,2082,2340,2376,1755,1824,1850,1589,1611,1211,1124,1004,1018,718,565,230,140,77,1261,2023,2240,1998,1576,1366,1411,1383,1665,1227,1121,1113,1201,889,602,271,205,120,51.20237773574709,48.79762226425291,25.155363415293163,66.250112582185,8.59452400252184,84.14178671677453,9.606328438536664,6.057020901477718,0.1948639432110794,84.02233630550302,0.1936413581914797,7.970818697649284,5.7709628028460775,1.3960190939385753,0.6462217418715662,97.0616049716293,2.9383950283707105,34.49248975876195,56.93521468669398,7.492034592626308,1.0802609619177668,,,,,,
district,Kota Setar,14806,19847,17931,16733,12159,12055,16121,14582,12889,9897,8168,9744,7635,6334,3761,1973,1055,438,13653,18963,16854,15862,11901,12200,16684,14667,12936,9819,9312,10834,8632,6902,4206,2255,1459,784,49.76005945713285,50.239940542867146,27.283445305586675,64.91895490187167,7.797599792541658,74.55828725380796,23.084803863204037,2.0229765388992416,0.3339323440887606,73.42554892247314,0.6261178288522153,21.715220651729307,1.747889993610497,0.4285511868702396,2.0566714164646,96.55127242007106,3.4487275799289403,30.60539134117932,61.65363204550268,6.073956978186549,1.6670196351314557,,,,,,
district,Kuala Muda,18169,31946,28690,22933,18400,17287,35688,24558,20767,16984,12272,12796,8378,5491,3155,1401,776,331,21819,34863,27346,21535,18458,15752,19488,23024,20261,15303,13100,12864,8387,5886,3272,1722,1187,695,51.38169193957987,48.61830806042013,29.87849184563217,65.73312244029182,4.388385714076009,71.80000156910741,16.284196734687473,11.489985171934944,0.4258165242701689,69.065146866697,1.0991148363988668,14.954200490289624,10.597558827415115,0.7093786239596025,3.5746003552397867,93.55210428196057,6.447895718039429,31.41863496446454,62.9378549756529,4.3871614899814535,1.256348569901096,,,,,,
district,Kubang Pasu,7562,11295,11078,11008,11630,8499,8847,8914,7171,6577,5503,6396,4520,3987,2460,1075,566,228,7639,10692,10169,11137,14318,8259,8998,8478,7413,6335,5845,6767,4992,4379,2397,1329,881,415,49.342401339171175,50.65759866082882,24.577408215882468,67.97092854529167,7.45166323882587,89.96257245089801,6.469247896866309,2.127392287499025,1.4407873647366642,89.17222902182462,0.7928196198671765,7.002468886561602,1.8876257050206304,0.0841187925588516,1.0607379741671188,97.09243393520327,2.907566064796706,35.59146210831351,57.740142298194776,5.48614791344842,1.1822476800432984,,,,,,
district,Kulim,12148,21529,19738,16254,10980,12042,15704,15619,13971,10976,7375,6898,4222,2720,1637,666,400,162,12904,20392,17664,14038,9463,10637,16360,14348,13948,9789,7209,7195,4314,2924,1716,845,574,338,51.24119408111958,48.75880591888042,30.9077018291437,65.54416803129413,3.5481301395621543,69.56286830763818,14.878686217598352,15.099827861334136,0.4586176134293289,68.31112914163204,1.1282236547931737,13.704808127948262,13.77025102236015,0.7648823360448209,2.320705717221549,94.26974909608852,5.730250903911472,32.19317054153672,63.02895520272186,3.661043379642756,1.1168308760986674,,,,,,
district,Langkawi,3723,4662,4422,3979,4131,4852,5673,3926,2779,2875,2285,2201,1276,903,522,276,147,62,3717,4500,4190,3852,3698,4335,4042,3789,2980,2754,2222,2086,1256,896,519,310,197,101,51.726189211583,48.273810788417,26.78408294206378,69.03800803076334,4.177909027172874,91.86024551463645,5.122479586735544,1.9341220907626508,1.0831528078653558,90.81348658352633,0.9985340670080094,4.804648494763007,1.677324778516646,0.0594871359068601,1.6465189402791645,95.62025961885742,4.379740381142578,31.5775424859863,61.69736334786607,4.604502179909244,2.120591986238396,,,,,,
district,Padang Terap,2369,3368,3175,3472,2536,2586,2770,2516,2230,1834,1764,2202,1163,944,637,362,214,81,2435,3035,2889,3203,2277,1949,2044,2032,1858,1694,1908,2208,1306,1116,724,432,257,108,52.09138786568845,47.90861213431155,26.28847149076076,66.29121130019179,7.42031720904746,91.80945358957509,0.7966147878632451,0.0448797063584926,7.349051916203177,89.42737982891413,0.3135559682182106,9.84352643916101,0.1019817954884471,0.0167432798563122,0.2968126883618984,94.96331699595116,5.03668300404883,32.26340857320356,59.67695174984469,6.83371298405467,1.22592669289708,,,,,,
district,Sik,2612,3200,3105,3802,2669,2245,2538,2372,2141,1891,1649,2088,1256,1370,951,465,221,99,2832,2993,2944,3126,2006,2267,2121,2310,2138,1904,1822,1922,1596,1638,827,433,231,141,51.04747883695252,48.95252116304748,26.03754140596246,64.57563489142436,9.386823702613176,93.92930950644298,0.7795404814004376,0.086615609044493,5.204534403112084,92.76407802723593,0.061832903938167,6.01693043798307,0.0809716599190283,0.0294442399705557,1.046742730953257,96.88332719911668,3.116672800883327,29.235672644383037,62.94353781292236,6.614487725172976,1.206301817521635,,,,,,
district,Yan,3233,4935,4305,4120,2322,2324,2194,2142,2393,1749,1589,2061,1345,1353,870,438,207,79,2858,3676,3376,3482,2157,2234,2152,2232,2269,2096,1827,2247,1540,1608,962,528,340,141,51.31772593480868,48.68227406519132,30.501199171481524,60.60585413714161,8.892946691376867,96.0660421416994,3.755391335402874,0.0865360841735117,0.0920304387242108,95.84105527090374,0.0981140303063338,3.642483375122642,0.0490570151531669,0.0504197100185326,0.3188705984955848,99.20691158835714,0.7930884116428649,30.642874025053175,61.569368943512174,6.684786890412038,1.102970141022611,,,,,,
district,Pendang,5709,7247,5291,4470,3136,2984,3681,3632,3004,2956,2472,2796,1827,1357,989,478,330,117,2951,5072,4492,4093,2893,2762,3805,3457,2884,2785,2545,2810,1988,1500,1057,651,475,226,53.047855886456,46.952144113544,31.09722811912416,61.64452801196902,7.258243868906815,90.7679620657664,2.9192866714771672,0.4257293062570869,5.887021956499329,90.00626756434362,0.2092557772790683,8.440993914397202,0.3507814237480035,0.4650128383979297,0.5276884818341724,98.06716402822428,1.9328359717757424,29.037455287196615,63.58086735448016,6.126762645224229,1.254914713099004,,,,,,
district,Pokok Sena,1946,2268,2022,1962,1857,2422,2700,2459,1989,1836,1400,1565,998,761,511,258,187,70,1687,2241,1864,1789,1346,1437,2135,1502,1439,1274,1263,1415,1032,881,591,348,235,122,54.62739902031639,45.37260097968361,24.1467919376857,67.89528627639926,7.957921785915041,92.53382115204629,5.017867778439547,1.61022717604016,0.8380838934740067,90.21922428330524,0.5821890307556412,5.275837147675259,1.7766803179956638,0.2409058058299205,1.905163414438288,94.37886453063518,5.621135469364812,33.574918566775246,56.46851248642779,6.699239956568946,3.257328990228013,,,,,,
district,Bachok,5826,7236,8200,10276,7678,5687,4758,4578,3811,3933,3630,3646,2738,1720,1312,701,323,157,5781,7515,8598,11786,8552,5462,4699,4415,3842,4416,3826,3803,3002,2027,1540,966,533,315,48.452520217689845,51.54747978231016,27.43756675652307,66.4627943644779,6.099638878999033,98.78947031320054,0.8672260295907256,0.0717350925510792,0.271568564657657,98.63371649458318,0.1017242256243324,1.006434057270739,0.0635776410152077,0.0114439753827373,0.1831036061237983,99.26377091704389,0.736229082956106,41.76928346830151,51.801429901452735,5.168900521720801,1.260386108524953,,,,,,
district,Kota Bharu,20289,27617,28270,31972,30649,22635,20024,17835,14069,12699,12744,12454,10050,7019,5009,2646,1189,637,19061,25995,26437,31511,32479,21355,18329,16057,13889,14122,14170,13771,11264,7672,5454,3235,1955,1194,49.98713466497048,50.01286533502952,26.57078543320192,66.94976401556796,6.479450551230125,96.35815040833305,3.09973169571613,0.2552655404375508,0.2868523555132766,95.65043715148886,0.5246897474975574,2.8235361857790364,0.2139424244768846,0.0611778169235835,0.7262166738340677,97.9800524329878,2.0199475670122014,42.84487678983548,50.12879370672755,5.474352929498473,1.5519765739385067,,,,,,
district,Machang,5176,6274,6813,6471,5328,3484,3080,3073,2532,2557,2174,2478,1904,1353,981,583,292,127,5586,6196,5951,6570,5975,2998,2969,2598,2422,2685,2558,2628,2083,1611,1093,775,407,223,49.70547596538434,50.29452403461566,32.721256635881026,60.51105374154607,6.767689622572903,97.99152200242229,1.809373509010166,0.0954233493595625,0.1036811392079861,97.85470147625628,0.1881681332266744,1.7816886044651297,0.1063559013889899,0.0418151407170387,0.0272707439458948,99.07279470583956,0.9272052941604249,42.11879312677581,50.42890001352996,5.812474631308348,1.6398322283858746,,,,,,
district,Pasir Mas,7643,17530,12798,13324,9665,7729,7865,7291,5521,5221,4905,5572,4205,3163,2266,1120,631,307,7561,14790,11592,11536,10083,7485,7608,7249,5088,5424,5623,5829,5150,3270,2517,1360,915,588,50.67006909002535,49.32993090997466,31.2094226295872,61.78740061799118,7.003176752421622,98.1627745745904,1.4668843078921272,0.0127249910047477,0.3576161265127381,97.98328299135508,0.1002499739610457,1.670398916779502,0.0021699128562996,0.0026038954275596,0.2412943096205256,98.9037600249974,1.096239975002604,40.37225792155994,51.17913329745814,6.955145452818841,1.4934633281630845,,,,,,
district,Pasir Puteh,5499,8456,8485,8318,5211,4338,3943,3702,3095,3103,3182,3237,2312,1755,1403,799,349,260,5559,8610,7896,8858,5029,4134,3709,3823,3158,3438,3458,3212,2515,1968,1488,936,554,365,49.53619718413302,50.46380281586698,32.68653098996012,60.05934325815052,7.254125751889363,98.877882909521,0.4590479006505026,0.0547013601419278,0.608367829686576,98.83149599359562,0.1219180798636867,0.9136511527134118,0.0308467430980412,0.0536145772894526,0.048473453439779,99.35589062626234,0.6441093737376705,38.86197355614126,52.97848839116788,5.970100285436192,2.1894377672546725,,,,,,
district,Tanah Merah,6036,9161,9370,9136,6597,5742,4999,4638,3958,3947,3372,3479,2504,2083,1352,622,286,199,5794,8241,8132,8298,5957,5092,4468,4384,3922,4079,3561,3665,2854,2069,1291,737,464,277,51.391560431397,48.608439568603,30.997705052863378,62.78073305652468,6.221561890611942,96.08039858039858,3.205705705705706,0.2559377559377559,0.457957957957958,95.27877638194288,0.3210272873194221,3.327673348102357,0.2878633113566719,0.011275751827335,0.7733839194513352,97.18371516124326,2.816284838756749,38.49197540991517,54.472635327497855,5.644717667609223,1.390671594977755,,,,,,
district,Tumpat,8862,11874,10743,9662,7209,5854,5551,5104,4207,3966,3779,3873,3204,2201,1642,843,395,223,8862,11090,9804,9169,7291,5959,5780,5644,4353,4458,4366,4184,3431,2451,1795,1066,654,394,49.56680726674559,50.433192733254415,34.03022068099343,59.48772666900074,6.482052650005834,92.464552416486,4.124300431925514,0.0985977826703192,3.312549368918169,92.48206376463658,0.1950617695603607,7.23340168831241,0.0461257175883474,0.0188948722651061,0.0244521876371962,99.19974658641904,0.8002534135809672,37.42528385793153,54.04502836465704,6.901362010804779,1.6283257666066402,,,,,,
district,Gua Musang,5851,7612,5678,4668,4095,5520,5269,3981,2959,2145,1652,1567,1412,1100,752,312,135,37,5765,6655,5202,4322,3689,4049,3700,2916,2269,1868,1625,1766,1409,979,503,256,117,51,53.73162161631628,46.268378383683725,36.08248434524861,59.7540388277094,4.163476827041988,93.7277180064955,5.033482497064331,0.8822876003681488,0.3565118960720217,86.30430088530319,1.4378815538935674,4.5678503425397015,0.7508391731935693,2.3771666372219933,4.561961407847988,92.77722160061244,7.222778399387551,36.759452936444085,57.863234111021725,4.119066773934031,1.2582461786001609,,,,,,
district,Kuala Krai,3834,5575,5942,6199,4104,4093,3647,3336,2904,2787,2443,2710,2148,1465,871,456,240,109,3907,5409,5699,5770,4020,3640,3287,3059,2855,2803,2728,2960,2333,1640,897,602,373,162,50.34235812850572,49.65764187149428,28.918072128524763,64.59188435056711,6.49004352090813,95.43923756851514,3.494148437114217,0.8355142955903412,0.2310996987803071,94.8517717866428,0.2618873027512451,3.392154808727037,0.8780367023150838,0.0695191749121487,0.5466302246516899,96.42690487300848,3.5730951269915336,35.67542633871034,55.92125791965703,6.74951498460161,1.6538007570310276,,,,,,
district,Jeli,1843,2604,2928,3909,3269,2141,1951,1731,1499,1272,1025,1185,781,502,387,221,84,41,1962,2733,2636,4223,3676,1739,1744,1434,1332,1244,1056,1265,778,604,392,255,134,76,50.0823331381733,49.917666861826696,26.90646955503513,68.16086065573771,4.932669789227166,99.25646369627668,0.2666216038603804,0.3285829625039899,0.148331737358944,98.4832406323185,0.4445989461358313,0.2104069086651054,0.272614168618267,0.0146370023419203,0.5745023419203747,97.44401346604216,2.5559865339578454,46.880692167577415,46.38990082979154,5.380995749848209,1.3484112527828374,,,,,,
district,Kecil Lojing,510,755,740,648,523,540,463,340,284,235,125,124,89,44,46,24,15,4,509,805,732,565,538,461,360,266,230,193,127,94,100,54,40,16,5,5,51.927608634178526,48.072391365821474,38.18456027900839,59.43067207088322,2.3847676501083983,94.02405898331394,0.0970120294916569,5.723709740007761,0.1552192471866511,57.74342539353378,3.317937600150815,0.3110566500141389,0.1413893863700631,2.545008954661137,35.94118201527005,97.1627863135074,2.8372136864926003,35.37404580152671,58.473282442748086,4.366412213740458,1.786259541984733,,,,,,
district,Alor Gajah,6958,9321,8963,17537,13821,11128,13236,9874,13142,4978,4613,4437,3901,3077,1857,973,632,313,6068,8578,8170,16625,12950,9512,10571,7890,12369,5697,4829,4763,4076,3748,2184,1242,824,499,51.63741798873899,48.36258201126101,19.2728468534946,74.57169669067518,6.155456455830219,79.77996029944082,12.048989971067892,7.884323468739053,0.2867262607522348,76.69877604709733,1.0876016618810054,11.34281910200677,7.490896549511541,0.4339177721811386,2.9459888673222223,92.73127576637418,7.26872423362582,42.73238419477974,50.90993500464253,4.660579799855566,1.6971010007221707,,,,,,
district,Jasin,4630,5570,5397,7389,9625,8152,7872,6864,5971,4093,3643,3795,3189,2306,1571,844,552,293,4316,5098,4961,6781,7927,5603,5215,4940,4435,3716,3764,3772,3201,2603,1718,916,775,440,53.80914457966131,46.19085542033869,19.726597208053334,72.3635454168504,7.909857375096258,81.61945479845134,9.333025717190214,8.66900743325571,0.3785120511027318,77.72102911074985,1.080711084199372,8.620020139926417,8.254737160796909,0.4264925594160737,3.897009944911377,91.28849457340873,8.711505426591284,40.7703851925963,52.239050559762646,5.773576443394111,1.216987804246951,,,,,,
district,Melaka Tengah,33343,25683,21571,29397,25504,25201,40578,23658,24429,13810,11717,12723,9707,7531,5057,2461,1360,695,31736,23986,19604,24843,21626,24787,24322,21122,23077,13788,12114,12952,9974,8131,5131,2652,1789,1076,52.655597143024615,47.34440285697539,26.111850754017095,67.87895534510622,6.009193900876686,65.82937019781892,29.4984652753983,3.96534805329468,0.7068164734881035,63.36272367220143,3.672201428487696,25.17621643346982,3.586961072454302,0.5218250479372336,3.6800723454495214,93.35058236412202,6.649417635877984,35.74949564158197,58.28123215713144,4.523048228084199,1.4462239732023905,,,,,,
district,Jelebu,2039,2964,2366,2259,1345,1787,1854,1980,1611,1233,1160,1422,1017,867,582,288,189,67,2182,2506,1877,1591,994,1157,1351,1457,1197,987,1100,1438,1084,936,569,305,189,103,54.35042233947844,45.64957766052157,30.25644366273641,60.8516274726945,8.891928864569083,71.17332159162012,24.052745011703088,4.273365623044658,0.500567773632129,66.97066423468613,1.4461598592925542,21.34931491976636,3.776084077041669,0.3018261568193168,6.155950752393981,93.6985646971967,6.3014353028032914,30.26599113362888,60.69031032298924,7.127929069031032,1.9157694743508549,,,,,,
district,Kuala Pilah,2845,3152,2836,3449,2757,3356,3300,2827,1880,1599,1642,2056,1572,1293,716,319,252,134,2334,2615,2362,3811,3322,2828,2611,2357,1774,1516,1778,2196,1591,1321,810,491,426,203,51.1652045328518,48.83479546714821,22.954316019962747,68.56435995506959,8.481324024967654,81.01664745619283,13.421555610674217,5.252483987218955,0.3093129459140051,79.37467119762267,0.732251780864768,12.842132203438029,5.132871706644297,0.7521576545193442,1.1659154569108927,97.45204817221423,2.547951827785756,38.03863573343192,54.877530270819854,5.416397079212497,1.6674369165357243,,,,,,
district,Port Dickson,5101,6106,5927,6965,6549,5788,5841,5175,3848,3909,2879,4196,2173,2073,927,457,248,113,6010,5660,4637,5394,5152,5017,5070,4326,3401,3644,2965,3479,2041,1690,859,465,365,239,53.0542626020872,46.9457373979128,25.98590400111897,68.2358243517317,5.778271647149329,55.2211046668135,25.48026331889484,18.67459559993148,0.6240364143601791,55.90143679723985,1.9022604884644372,23.228092533161345,17.281974372323976,1.3334473031883067,0.3527885056220811,95.2598901226989,4.74010987730109,36.52729631441271,57.61255609195891,4.751068671444673,1.109078922183705,,,,,,
district,Rembau,1541,1964,1919,2269,2938,2187,2192,1442,1063,1039,1205,1285,1126,854,466,224,174,86,1354,1516,1709,2572,3155,1527,1461,1368,1099,1116,1381,1416,1205,933,631,374,328,177,50.68927604871448,49.31072395128552,21.1497801082544,69.87060216508796,8.979617726657645,86.50061500615006,5.054032683183975,8.249868212967844,0.1954840976981198,84.71752368064953,0.7019621109607578,4.6621278755074425,8.271312584573748,0.3784675236806495,1.2686062246278755,96.2618403247632,3.7381596752368074,41.86961206896552,49.48275862068965,6.845366379310344,1.8022629310344829,,,,,,
district,Seremban,24998,35113,27131,28665,31747,33189,37352,34007,24423,18993,14208,16423,11542,8848,5909,2927,1872,727,26636,31705,23342,25886,30907,28950,30922,29408,23041,17877,15170,16860,12003,9064,6254,3150,1966,1068,51.72364480999823,48.27635519000177,24.401148085392823,69.56302552568819,6.035826388918983,59.66076924027636,23.93293248136841,15.831592737699449,0.5747055406557823,59.50095553408071,3.3442970577061693,21.437909063201037,14.259197466931877,0.8470524337590263,0.6105884443211809,93.50049040638004,6.499509593619949,36.03734977953256,58.1999481253062,4.004918489485768,1.7577836056754756,,,,,,
district,Tampin,3671,4582,4340,3579,2863,3216,4459,5280,3092,2302,1853,2357,1779,1517,981,493,271,166,3828,4366,4526,3008,2002,2871,3107,2914,2457,2161,2247,2305,2018,1543,959,491,330,189,53.10872303484901,46.89127696515098,28.72462353755546,63.400020425995486,7.875356036449054,62.54247259542076,23.22275450539687,13.944218324148446,0.290554575033918,61.83629699397433,2.523745219749668,22.07482723012153,12.96710279949616,0.3302202603179646,0.2678074963403424,94.51448543513044,5.485514564869557,30.584860557768923,62.15617529880478,6.044621513944223,1.2143426294820716,,,,,,
district,Jempol,5266,6508,5413,5183,3697,4930,6363,5627,4145,3457,2991,3603,2940,2957,1783,685,231,56,5687,6512,4930,5003,3362,4475,4793,4456,3314,2980,3255,3925,3588,2854,1414,486,219,111,51.757482370144416,48.24251762985558,26.97819951414712,64.53431237666962,8.487488109183248,69.62616438918297,17.303951741967253,12.680044318601505,0.3898395502482663,67.98323886194075,1.561333029347715,15.297290073035166,12.509532307643928,0.8396292423682576,1.8089764856641952,95.79084741232242,4.209152587677576,30.488410774847168,62.1281835266671,6.182360184045104,1.2010455144406282,,,,,,
district,Bentong,3317,6101,5823,5185,5855,6840,6619,6089,4978,3732,3047,2575,1993,1561,1178,686,418,166,3283,5684,5228,4170,3522,3718,3985,3877,3592,2855,2503,2222,1962,1572,1164,642,442,215,56.64688910007792,43.353110899922086,25.202270567384996,67.9106841668165,6.887045265798508,61.59638971178604,29.07241802560056,8.475686849949703,0.8555054126636951,59.1178006661016,1.6729595287630887,27.148348872849937,8.420448805212374,0.5830529370970642,3.0573891899759413,92.77219839210952,7.227801607890479,44.2000298346472,49.37289866547328,4.437330028572412,1.9897414713071016,,,,,,
district,Cameron Highlands,1092,1869,2184,1833,1770,2646,2689,2160,1521,1265,927,740,507,385,334,173,90,40,1092,1959,1964,1750,1165,1313,1262,1285,1065,1102,706,677,468,402,294,146,82,47,56.981335247666905,43.018664752333095,26.04861039893344,68.84165726592144,5.109732335145114,51.3917296576256,34.60204535349044,13.087298058396325,0.918926930487624,39.86514203671418,4.358527330530202,30.11998769356989,12.485898882165932,4.361091170136397,8.809352886883397,86.49112911496258,13.508870885037432,34.189056126037414,61.89689126459418,3.2423688282458856,0.6716837811225207,,,,,,
district,Jerantut,3066,5490,5215,5298,3503,3991,5035,4120,3179,2723,2373,2426,1601,1268,984,524,266,80,3280,5072,4666,4458,2819,2867,3447,3340,2931,2486,2349,2142,1740,1348,1016,478,307,118,53.26958731745932,46.730412682540674,27.90346436681041,65.44174322438181,6.654792408807783,84.29367621889674,12.176899109141177,2.91723351033484,0.6121911616272435,81.68031164718872,0.674957815136554,11.49615649021936,3.161260754536175,0.2083203133137512,2.7789929796054413,94.93989958960898,5.060100410391017,36.636413881374175,56.451988247956486,5.791663030514589,1.1199348401547546,,,,,,
district,Kuantan,18420,29809,30971,30481,19567,20168,23972,27746,25819,17238,12522,10632,7543,5038,2918,1307,712,328,17986,28572,28326,27694,19061,17674,21845,24187,24430,15551,11278,9760,6602,4746,2599,1233,806,473,52.04082377457511,47.9591762254249,28.116799935768068,68.20446192980472,3.678738134427223,82.65710994496352,14.1511884415868,2.684816407044067,0.5068852064056136,82.05611535471722,1.5366395749013713,12.864269890915194,2.484060626188382,0.2872189396621254,0.7716956136157105,96.9471582842774,3.0528417157225918,34.36891822537945,60.94732135144336,3.3415143523529327,1.3422460708242503,,,,,,
district,Lipis,3615,5010,4822,5173,4210,4800,4349,4487,3240,2735,2001,2613,1541,1058,739,427,279,80,3643,4823,4622,4869,3811,3369,3307,3206,2790,2414,1977,2551,1503,1054,753,374,274,101,52.96936452080314,47.03063547919685,27.463258124611883,67.21796729455599,5.318774580832126,88.13179193256552,7.951504382590984,3.6144186701626273,0.3022850146808672,74.30863175326019,4.2579176154005385,7.259366590767957,3.4371765679983444,2.238666942661975,8.49824052991099,95.52577106189194,4.474228938108052,36.894783835939975,57.18914715285579,4.421210288314756,1.494858722889484,,,,,,
district,Pekan,3930,4979,5950,6962,9087,6081,5589,5251,4522,2858,2408,2371,2172,1680,876,383,198,92,3944,4773,5783,6382,6016,4054,3982,3588,3620,2786,2484,2713,2314,1564,856,449,306,155,53.97002261509765,46.02997738490236,24.231994585582463,70.35441324551412,5.413592168903415,96.26730191904076,1.3026806351342974,0.9537641359888772,1.4762533098360802,86.33189719209628,0.4580795325112662,1.4427441852787268,1.4122055497779755,0.1023456973538685,10.252727842981892,93.20143944271118,6.7985605572888295,41.256038647343,51.97290243767006,5.467266366816592,1.3037925481703592,,,,,,
district,Raub,3505,5131,4604,4831,3229,4281,5012,4796,3189,2601,2131,2554,1798,1543,944,437,240,83,3578,4771,4336,4614,3314,2980,3598,3384,2880,2236,2082,2514,1775,1459,787,441,312,169,52.953536025962414,47.04646397403759,26.966163575656083,66.36120617023269,6.672630254111235,61.091173297518665,32.44347079416103,6.025011559039169,0.4403443492811378,56.5244073684977,1.6486545522628695,30.47358512154277,6.551971624418811,2.3466023153974973,2.454779017880361,94.48610865517637,5.513891344823641,35.232931440393806,58.62738103731184,4.916886637654277,1.22280088464008,,,,,,
district,Temerloh,7154,10909,9275,7847,5814,6709,7060,7544,5966,5197,3535,3686,2485,1859,1242,541,344,137,7441,10184,8048,7015,4541,6271,6500,6952,5777,4800,3609,3688,2567,1880,1130,614,501,201,51.65214201617532,48.34785798382469,31.363187258538776,63.6380847576957,4.998727983765523,78.83540685636807,14.736366357012418,5.83823466539629,0.589992121223226,75.10634647355685,1.8506357122995092,13.290498926181645,5.693308011335736,0.3603059938588239,3.698904882767434,96.86906515681298,3.1309348431870223,30.23672790582855,63.84810609013504,4.471238382316001,1.4439276217204131,,,,,,
